path,label,subject,mode,take,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,f0n_mean,f0n_std,f0n_max,f0n_min,f0n_median,interval_mean,interval_std,interval_max,interval_min,interval_median,interval_iqr,interval_abs_mean,interval_abs_std,interval_pos_ratio,interval_neg_ratio,contour_up_ratio,contour_down_ratio,contour_flat_ratio,voiced_ratio,voiced_prob_mean,ioi_mean,ioi_std,ioi_max,ioi_min,tempo,onsets_per_sec
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_1_NewYork.wav,NewYork,S115,whistle,1,-395.39630127,63.56776047,-52.17467499,-24.89519691,21.59940910,30.33624077,9.87549973,-7.62942982,-13.14195061,-1.60132754,-3.26243281,-6.45345879,-2.65373683,52.06724167,26.38176346,39.37423706,23.00800514,26.69830704,16.68903351,17.95075798,25.89967918,20.71707726,23.78061485,23.85250664,18.78117561,15.41973591,0.10623490,0.09261220,-0.00273227,-0.02646039,0.00898115,0.03055592,0.02062603,0.00440976,0.00138829,0.00357776,-0.00506454,-0.00472033,0.01382451,9.10565090,3.32369876,6.59010935,2.76546860,2.73173571,1.56191194,2.22195506,1.91308486,1.78898382,2.21172738,2.31503940,1.93657732,1.79446423,0.00000000,1.00000000,1.80867290,-3.61506271,0.15421180,-0.02021419,0.41080579,2.90000010,-4.30000019,0.00000000,0.20000000,0.19236948,0.36354366,0.34538153,0.36144578,0.34538153,0.36144578,0.29317269,0.95855618,0.85236520,0.24599691,0.13575862,0.71981859,0.00000000,107.66601562,4.03282690
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_2_Feeling.wav,Feeling,S115,whistle,2,-388.17977905,59.67077637,-54.11319351,-30.96252632,25.22616196,36.06748199,13.39035320,-11.48848915,-20.28753471,-4.70240355,4.64187670,-4.91996670,-8.05358028,47.02573013,19.52277184,40.21746445,26.14127731,24.95437431,17.09403992,21.26984596,22.23484421,19.51962471,21.72430229,21.56833458,16.15960503,14.38878155,0.04552339,0.05416017,0.03041389,0.00799195,-0.00226146,-0.00077035,0.00358350,0.00296997,-0.00231684,-0.00642403,-0.00638454,-0.00484295,-0.00427114,8.58059883,2.55606413,6.82604647,3.09890461,2.63989544,1.70847631,2.26981044,1.86447906,1.93227375,2.37347388,2.01070404,1.94563031,1.72812676,0.00000000,1.00000000,1.86166215,-3.06471467,0.16676217,-0.02601840,0.46564615,4.00000000,-4.30000019,0.00000000,0.20000000,0.18975033,0.42602593,0.26938239,0.36268067,0.26938239,0.36268067,0.36793694,0.93307084,0.82499379,0.28375572,0.18228687,0.83591837,0.00000000,234.90766907,3.39149022
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_2_Friend.wav,Friend,S115,whistle,2,-406.34988403,68.31362915,-36.55161285,-30.37385178,7.40743828,24.23064232,20.30138206,6.19940948,-12.09285259,-19.60627365,-13.43072128,0.34913707,5.90401888,59.92116547,20.28313828,46.01497650,25.87595367,20.62843895,16.68515396,16.34940720,20.24308395,20.24464035,16.54902267,19.60045052,16.21471977,12.69651222,0.07097241,0.07521535,0.02619346,-0.00188860,0.00138463,0.01254060,0.01381417,0.00926329,0.00651775,0.00374324,-0.00190849,-0.00654422,-0.00608716,9.47360134,2.60146070,7.00311136,2.82686996,2.93487978,1.57691479,2.10114074,2.47543502,2.19041634,1.90429735,2.56220913,1.96729624,1.73612177,0.00000000,1.00000000,2.05213404,-1.91645265,0.32374388,-0.01529412,0.41021445,4.09999990,-3.09999990,0.00000000,0.10000000,0.16614379,0.37537453,0.24967320,0.31503269,0.24967320,0.31503269,0.43529412,0.80417752,0.68794549,0.32839650,0.39450222,2.87927437,0.00000000,258.39843750,2.81469727
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_2_Married.wav,Married,S115,whistle,2,-389.73391724,64.01594543,-48.40941238,-37.84440994,16.90504265,38.26947403,21.11380577,-9.05922890,-27.80248070,-14.40102673,5.77780867,3.80399084,-7.73463964,44.13909149,20.21506119,35.34267044,24.77037048,20.78804779,14.77003765,20.12465286,21.15659714,16.33372879,21.69734383,19.92707825,15.81786156,15.75723648,0.13415343,0.13936892,0.05312525,0.00076707,0.00705196,0.02067770,0.02240672,0.01062363,-0.00093049,-0.00633168,-0.00649934,-0.00009561,-0.00005176,8.59705257,2.85364938,6.48072243,2.99750304,2.59322071,1.96145546,2.22474718,1.91160524,2.03944468,2.09383583,2.24002695,2.04798269,1.86757720,-0.00000000,1.00000000,1.39273524,-2.86987281,0.14424628,-0.01561644,0.37646878,2.20000005,-2.90000010,0.00000000,0.20000000,0.17643836,0.33292958,0.28630137,0.36849314,0.28630137,0.36849314,0.34520549,0.91108072,0.81401414,0.33111656,0.19005273,1.13777781,0.00000000,63.02400970,3.00606275
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_2_Necessities.wav,Necessities,S115,whistle,2,-408.05850220,63.41981506,-38.21787262,-33.05096436,14.28966999,32.32286835,17.47398567,-3.36452913,-15.60865879,-11.16540527,-6.54970455,-3.57058859,1.43581200,40.91743469,17.48373795,35.07562637,19.45546913,23.96339607,16.77978897,17.68389893,23.67692184,19.88224602,21.44552612,23.54247856,17.88876724,15.73072815,0.10239390,0.10586470,0.02200981,-0.02764568,-0.00258582,0.04141800,0.04137678,0.01051105,-0.01059017,-0.00628741,0.01494026,0.02418017,0.00539210,8.59871197,2.86561227,7.03413248,3.27039719,3.29901743,1.89025581,2.57026100,2.42926717,2.34141493,2.69018006,2.55508304,2.42753863,2.01424503,0.00000000,1.00000000,1.85399973,-3.33674335,0.14773113,-0.00403338,0.45842189,3.29999995,-3.79999995,0.00000000,0.20000000,0.20625870,0.40941942,0.28233659,0.41029206,0.28233659,0.41029206,0.30737135,0.94305557,0.82580799,0.23724736,0.09576848,0.67337871,0.00000000,215.33203125,4.19049025
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S115_whistle_2_TryEverything.wav,TryEverything,S115,whistle,2,-400.94717407,55.33438110,-47.05853271,-17.24859238,27.19928360,33.48584747,7.51029730,-15.49719715,-16.69178963,0.91500270,5.72976065,-5.02037048,-8.47784233,45.84912109,18.44460106,38.34959412,22.89050293,21.62533379,14.24813366,21.51395226,20.51689529,15.58283520,24.54324150,20.05895805,16.61928940,19.01743889,0.05206256,0.06135092,0.03468865,0.01350610,0.00800208,0.01212664,0.01402880,0.00862652,-0.00059839,-0.00799000,-0.01076151,-0.00938155,-0.00620355,7.90568781,2.43547583,6.14610863,2.58303690,2.13257432,1.43377173,1.90121734,1.72811651,1.60130274,1.68755674,1.89789450,1.51312149,1.62606108,-0.00000000,1.00000000,1.10904205,-2.80358791,0.33795226,0.00069832,0.39029720,4.19999981,-4.80000019,0.00000000,0.20000000,0.13980447,0.36439967,0.25977653,0.28631285,0.25977653,0.28631285,0.45391062,0.90655512,0.82508868,0.22502868,0.09238828,0.55727893,0.00000000,234.90766907,4.14503050
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_1_Necessities.wav,Necessities,S116,hum,1,-304.32403564,100.57192993,-7.51926136,27.95797920,3.68184376,12.25878811,-9.00407696,-20.96261978,-13.74736595,4.29757547,-1.35808456,-13.80281639,-5.44000530,135.91511536,59.74915695,37.48107529,23.60206223,19.88502121,13.31157875,13.13073063,15.55386162,17.16276932,10.44418430,8.24881363,13.71541977,8.25506878,0.11760221,0.03910397,-0.07574712,-0.04869289,-0.01931916,0.02612118,0.00411604,-0.03536332,0.02233561,0.03337599,-0.00770501,-0.00261831,0.00650109,18.79170990,8.45330143,6.85691309,3.36014938,3.30464101,2.56278992,2.34453487,2.74872875,2.61655474,2.08123612,1.62188721,1.91984880,1.68543971,-0.00000000,1.00000000,5.28436136,-0.63972449,-0.13247578,-0.00996119,0.55216062,4.19999981,-4.09999990,0.00000000,0.20000000,0.25291073,0.49093458,0.30012935,0.35963777,0.30012935,0.35963777,0.34023285,0.86563307,0.41898715,0.26912308,0.21374176,1.60217690,0.00000000,52.73437500,3.45422673
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_2_Feeling.wav,Feeling,S116,hum,2,-366.39697266,85.18540955,-25.43899727,27.16034126,-7.57108307,5.36440372,-9.27362347,-21.64043999,-16.11060715,6.72907114,-2.53867102,-16.26078987,-5.60841513,135.77572632,50.83679199,37.88723755,19.60240364,15.37907505,11.41452980,11.29985237,15.24451065,14.38772106,11.00133705,7.92585754,12.34580326,7.69219732,0.30641875,0.17048299,-0.00794155,0.04515297,0.00622022,-0.00554680,-0.01212752,-0.02177999,-0.02290465,0.00660815,0.00456904,-0.01146356,-0.00331411,17.95624352,5.96155357,6.95027781,2.94769144,2.31312418,1.96908867,2.11712527,2.11401176,1.81532097,2.15758204,1.28404272,1.56801784,1.38190937,0.00000000,1.00000000,10.94506931,-1.00858474,0.09157509,-0.02189616,0.51518172,4.69999981,-4.30000019,0.00000000,0.20000000,0.24063206,0.45605686,0.28781039,0.35553047,0.28781039,0.35553047,0.35665914,0.81961668,0.45465830,0.33269247,0.24228564,1.25387752,0.04643991,123.04687500,3.01367617
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_2_Friend.wav,Friend,S116,hum,2,-373.84194946,79.28656006,-15.18122005,22.56759262,5.19100904,4.24241209,-2.78406811,-18.88394737,-15.12759686,4.19947529,-3.55996537,-7.41074467,-5.04752588,149.70452881,67.82145691,36.22197723,22.73190498,20.52319145,10.83791828,9.13764191,19.24430656,15.18876839,10.72056484,7.35967350,8.19252396,6.77535915,0.00005268,-0.00245368,0.00308331,0.00223036,-0.00553076,0.00279598,0.00197853,-0.00525681,0.00335978,0.00290841,-0.00452648,-0.00016806,0.00191536,17.52958679,6.66306257,6.49358892,2.90651798,2.64025974,2.02719188,1.53726208,2.13468647,1.88247502,1.60423148,1.16656172,0.97098595,1.02590525,0.00000000,1.00000000,7.61170149,-0.60371530,0.02117163,-0.03943662,0.45138666,2.90000010,-4.19999981,0.00000000,0.10000000,0.18638498,0.41299614,0.27464789,0.24530517,0.27464789,0.24530517,0.48004696,0.66119576,0.32735151,0.52859545,0.67755896,4.04027224,0.06965987,123.04687500,1.76915991
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_2_NewYork.wav,NewYork,S116,hum,2,-473.01779175,105.18172455,-24.00867462,12.64972401,0.06240528,-4.14685154,0.93858939,-16.17384720,-20.46231651,9.35264874,-2.06115532,-10.72281933,-4.13664722,138.14572144,70.32933044,37.61374283,17.99098015,18.23779106,15.02387142,8.92853355,13.94748878,17.72336960,11.43305492,7.02544975,9.46675110,7.21482849,-0.00000007,0.00000002,-0.00000001,0.00000001,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,-0.00000000,-0.00000000,-0.00000000,-0.00000000,14.94043446,7.49991941,5.27557945,2.74118400,2.23561716,2.22694278,1.56781602,1.73941815,2.05077076,1.47344184,1.26007617,1.11852372,1.21175277,0.00000000,1.00000000,1.18451560,-1.61900723,0.34061313,-0.02503420,0.34678882,4.09999990,-2.29999995,0.00000000,0.10000000,0.14459644,0.31619781,0.23119015,0.28180575,0.23119015,0.28180575,0.48700410,0.74726778,0.48517185,0.51083899,0.43280113,2.06657600,0.00000000,123.04687500,1.88525987
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_2_RememberMe.wav,RememberMe,S116,hum,2,-277.07186890,117.33263397,-19.58416367,29.81430054,-10.83062363,12.20273209,-7.43042660,-17.53538132,-18.37637329,2.13269544,5.81379795,-8.61914158,-10.62204742,124.18512726,53.47465897,33.02788925,23.23078537,25.41580772,13.09018707,12.84083462,12.82628345,14.04395008,11.37260056,10.21349144,10.96086788,9.98349380,-0.36156777,-0.17532863,-0.03025589,-0.04415333,-0.01314021,-0.02687909,0.00708105,0.03148402,0.00706041,-0.02902941,-0.02428286,0.01602036,0.01837704,17.69375038,7.58617544,5.83497381,3.08023381,3.23677206,2.14218450,2.32363558,1.80321014,1.87631273,1.75460744,1.79972887,1.32901633,1.34714746,-0.00000000,1.00000000,1.36035132,-2.06769609,0.44178152,0.00637720,0.46266297,4.30000019,-3.59999990,0.00000000,0.20000000,0.18249661,0.42519721,0.27137041,0.30664858,0.27137041,0.30664858,0.42198101,0.83333331,0.54077017,0.46721363,0.39669040,2.39165545,0.09287982,215.33203125,1.98678124
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_3_Married.wav,Married,S116,hum,3,-318.24609375,118.34899902,11.80362892,25.02471542,4.32619810,5.30086613,-3.82042289,-18.57181358,-14.08048248,-2.64937472,-0.33111703,-9.43062305,-12.42425251,101.70275116,59.38034821,28.21169090,18.92124176,16.24130440,11.47208405,10.42339516,12.90064335,12.02580452,8.59073353,7.26142502,8.11331272,9.13626003,-0.07462209,0.04336629,0.04666885,-0.01605311,0.02187809,-0.00407330,0.00190578,-0.00118516,0.00495377,0.01815182,0.01158556,0.00010189,0.00976829,15.14242458,7.99181366,4.68636656,3.09714270,2.35263538,2.04908490,1.79340494,2.04877210,1.70027304,1.64460564,1.41909230,1.16984224,1.38442373,-0.00000000,1.00000000,1.83862710,-1.98998189,0.22171499,-0.02237762,0.56686926,4.80000019,-4.90000010,0.00000000,0.20000000,0.22284383,0.52171075,0.28205130,0.33216783,0.28205130,0.33216783,0.38578087,0.83469152,0.55460328,0.34995788,0.31882495,1.53251696,0.04643991,198.76803589,2.86105490
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S116_hum_4_TryEverything.wav,TryEverything,S116,hum,4,-475.05596924,122.26934052,-23.03764915,29.97757339,19.59274292,-13.84372330,-14.14167118,-21.38050270,-22.72376060,14.19846821,-5.37934637,-16.13699722,2.07788253,129.52340698,68.08987427,44.64471436,20.26706123,15.57347298,17.80787659,12.93988323,15.60550499,19.61484909,16.27036095,7.49283314,12.63405991,9.10711575,-0.33280027,-0.21032819,-0.04385623,-0.05766821,-0.02807639,-0.03758481,0.01943456,0.00580663,0.01389552,0.01118872,0.00495664,0.01456249,0.00627589,16.62214279,7.78314447,8.30357170,2.95966911,2.24132156,3.42013001,2.29728341,1.90845513,2.51296163,2.72895312,1.17009687,1.62319541,1.43907464,-0.00000000,1.00000000,0.94212079,-1.90208673,0.53140306,0.01621622,0.33248737,3.50000000,-2.20000005,0.00000000,0.10000000,0.13513513,0.30421919,0.24201474,0.26781327,0.24201474,0.26781327,0.49017200,0.79631901,0.54821676,0.34700933,0.30246797,1.60217690,0.00000000,234.90766907,2.90989232
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_1_Friend.wav,Friend,S117,whistle,1,-520.76855469,93.47624207,27.52488708,15.20275116,18.64851761,-2.76222205,-5.62269831,-10.09326172,-8.18404198,1.84963202,-6.65180874,-7.05744648,-8.51619148,109.37553406,66.13625336,37.35726166,29.29683113,17.99848175,13.31104565,11.90070057,13.55672169,11.56565189,10.77256393,6.87261343,6.96563864,8.32409382,-0.00770714,0.01673081,0.00407787,0.00060150,0.00280669,-0.00048669,0.00115033,0.00038476,-0.00118735,-0.00208067,-0.00030644,-0.00213699,-0.00234825,14.48978806,7.48197842,5.03966141,5.10819483,2.37292480,2.30384851,2.11947298,1.88848066,2.01354837,1.79994357,1.16305828,1.15114307,1.24318337,0.00000000,1.00000000,1.36853671,-1.30620456,0.55263126,-0.03494354,0.46069041,4.19999981,-4.50000000,0.00000000,0.10000000,0.17358845,0.42816323,0.13676286,0.32747805,0.13676286,0.32747805,0.53575909,0.64012539,0.37199590,0.31699383,0.25725448,1.85759640,0.09287982,53.83300781,3.05224323
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_1_NewYork.wav,NewYork,S117,whistle,1,-563.63574219,94.51818848,25.04202080,15.14127159,11.49689674,-3.54064298,-10.61371613,-4.57268190,-8.06765079,-5.31575775,-4.05912542,-8.38424873,-7.36937904,105.05157471,71.36335754,36.31660461,27.67856407,16.06289291,12.12930775,10.57863522,11.51841736,10.38680935,9.49803257,7.85050726,6.86128378,7.20745277,0.01255583,0.01607075,0.01146941,0.00536317,-0.00017232,-0.00339218,-0.00388763,-0.00259664,-0.00091558,0.00010325,-0.00003542,-0.00130947,-0.00318582,12.71106625,6.93644619,5.03739738,4.26014566,2.02417469,2.16876769,1.68500340,1.85646379,1.68730617,1.51932311,1.30373228,1.03577936,1.17481148,-0.00000000,1.00000000,1.42415214,-1.21124721,0.42988130,-0.01565875,0.23214407,2.79999995,-2.50000000,0.00000000,0.00000000,0.08714903,0.21573390,0.13930885,0.23866090,0.13930885,0.23866090,0.62203026,0.60517800,0.38203651,0.32229298,0.21350442,1.04489791,0.06965987,92.28515625,2.37087774
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_1_RememberMe.wav,RememberMe,S117,whistle,1,-536.56231689,94.22120667,14.18758297,20.81700706,10.98224258,-9.11890602,-14.45373058,-6.53321266,-12.61482525,-5.97105503,-7.77225399,-14.88164234,-11.31823444,103.94078827,62.35992050,36.63201523,20.36444092,14.91542149,12.81925583,11.14148903,10.68619823,12.34167671,8.57234287,7.99108458,8.83243752,9.64399719,0.01604072,0.01909220,0.01149286,0.00561788,0.00174675,-0.00192292,-0.00370881,-0.00289956,-0.00165273,-0.00241434,-0.00387803,-0.00462436,-0.00544871,11.91601086,5.57351208,5.37047386,2.89202380,1.97648036,2.13637900,1.62271142,1.61863530,1.74102879,1.28012240,1.02845943,1.04167545,1.06043291,0.00000000,1.00000000,1.22135091,-1.67585146,0.42066449,0.00747532,0.30450398,5.00000000,-3.09999990,0.00000000,0.00000000,0.11565585,0.28178412,0.21015514,0.21932299,0.21015514,0.21932299,0.57052189,0.76250881,0.54971993,0.49306121,0.39462700,2.18267584,0.06965987,95.70312500,1.97357011
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_2_Happy.wav,Happy,S117,whistle,2,-501.99505615,92.25943756,19.29011154,16.79327774,10.03270721,1.67872941,-8.48945713,-5.89823627,-12.36387825,-2.52810025,-2.86737204,-8.20954037,-7.86542225,110.27073669,68.25109100,44.55230331,21.16361618,13.62068081,12.09444046,12.17931557,10.03397655,12.22094727,9.79334736,6.96966839,6.82787848,8.89587402,0.00291827,0.00372751,0.00271203,0.00150754,0.00051418,-0.00010495,-0.00043138,-0.00063154,-0.00079396,-0.00090025,-0.00092136,-0.00091270,-0.00099623,17.68311119,9.59934521,7.39872360,3.40788865,2.30918550,2.20446372,2.16397619,1.81944501,2.28190374,1.75640607,1.12572050,1.05094266,1.40568542,-0.00000000,1.00000000,1.45178819,-1.34422231,0.54357398,-0.02596302,0.41187593,3.90000010,-2.70000005,0.00000000,0.10000000,0.17187981,0.37519756,0.13482280,0.36594760,0.13482280,0.36594760,0.49922958,0.65204000,0.43746790,0.27122882,0.15261008,1.02167797,0.06965987,172.26562500,3.15103292
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_2_Married.wav,Married,S117,whistle,2,-488.40985107,94.19916534,30.71011543,25.26498985,1.85436928,-9.75813007,-10.10608196,-7.25929928,-18.74951935,-5.89784241,-3.71907234,-13.64359570,-8.66529083,117.30249023,65.92255402,34.92606354,21.81968498,14.02180386,13.42454433,11.20306587,11.82719612,16.04629517,9.22391033,8.81299973,9.55530071,8.47970867,-0.02060113,-0.02341225,-0.01252573,-0.00464023,0.00001685,0.00209728,0.00071731,-0.00091248,0.00029456,0.00196436,0.00211451,0.00171227,-0.00000718,14.85086727,7.51807404,5.03882313,3.06007504,2.37093258,2.39102054,1.69650757,1.76814711,2.02273130,1.49562287,1.17298913,1.20146382,1.05228341,-0.00000000,1.00000000,1.63722003,-1.76379895,0.36636880,-0.00053272,0.37898529,2.90000010,-2.59999990,0.00000000,0.20000000,0.17480974,0.33626133,0.27625570,0.26788431,0.27625570,0.26788431,0.45585996,0.77718633,0.49073526,0.34433493,0.23784542,1.11455786,0.06965987,36.39414597,2.71949577
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_2_Necessities.wav,Necessities,S117,whistle,2,-552.78796387,85.02738190,25.00144577,24.77161980,10.08189487,-3.45750380,-4.69973087,-2.83438301,-9.04877949,-4.83394432,-4.06069088,-8.64907837,-5.23569250,103.10575104,70.07427216,38.33254242,24.25064468,14.77817917,14.35233879,9.72077751,9.34137535,13.68262291,9.15043831,6.94511127,8.07542229,7.33246231,0.00562441,0.00729192,0.00488676,0.00133073,-0.00074539,-0.00023822,0.00034531,-0.00106973,-0.00273273,-0.00241707,-0.00127974,-0.00132350,-0.00177236,16.29304695,9.13182640,5.71336842,3.21935725,2.33107305,2.85285139,1.79166615,1.53567159,2.27977777,1.45083487,1.22821569,1.28299963,1.05515397,-0.00000000,1.00000000,1.79605877,-1.21763444,0.45431656,-0.03627311,0.55905205,4.30000019,-3.79999995,0.00000000,0.10000000,0.23029871,0.51070285,0.13015647,0.38122332,0.13015647,0.38122332,0.48862019,0.61620468,0.34311977,0.31750765,0.26776609,1.55573702,0.06965987,234.90766907,2.84781647
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S117_whistle_2_TryEverything.wav,TryEverything,S117,whistle,2,-480.59918213,91.71810150,22.69433975,20.98044586,3.59103632,-8.37774658,-9.08277607,-4.70105362,-15.12462425,-6.99508905,-7.49023199,-12.32606888,-11.21226501,109.97535706,62.16569519,37.42151642,22.14524078,12.17723656,16.04713058,13.91989994,12.10620117,13.53235531,9.20393085,7.16513014,7.89301395,9.22311211,0.00074274,0.00121153,0.00120914,0.00057279,-0.00023460,-0.00067244,-0.00080234,-0.00074263,-0.00042538,-0.00005641,-0.00013290,-0.00075582,-0.00122356,14.76289082,7.24745274,5.25609493,3.65242553,2.07433176,2.63147354,1.93035376,1.85731721,2.29152513,1.38850760,1.11375999,1.01932609,1.28021348,0.00000000,1.00000000,1.67289293,-1.63199544,0.46201438,-0.01929936,0.46406212,4.69999981,-2.59999990,0.00000000,0.10000000,0.18337579,0.42673111,0.20445859,0.32675159,0.20445859,0.32675159,0.46878982,0.74538511,0.51995122,0.38629562,0.35873586,2.64707494,0.00000000,151.99908447,2.44071865
/Users/panmingh/Code/ML_Coursework/Data/MLEndHWII_sample_800/S118_hum_1_RememberMe.wav,RememberMe,S118,hum,1,-309.30496216,107.53398132,-20.21920204,25.00210190,-0.76372570,31.04708862,-0.46483067,11.44689178,-7.07230186,15.82869911,1.05022156,-1.54287589,-1.02728546,95.97309113,36.24602127,28.93535423,9.99803543,12.92794418,9.07555008,9.89299202,10.54257679,12.62051582,10.21349335,7.26700592,7.13493395,9.54771233,0.60964036,0.16539711,-0.15335910,-0.03807268,-0.04072098,0.02434123,-0.02573505,-0.00140518,-0.05343068,0.04316298,0.00277621,-0.02177127,-0.01292212,11.34805679,3.60466003,5.55662632,1.84604597,2.14557695,1.26223707,1.50000918,1.81077218,1.34265721,1.83412349,1.25722635,1.14615130,1.02150023,-0.00000000,1.00000000,1.62327826,-2.30102396,0.30304828,0.01050228,0.39850852,2.70000005,-4.80000019,0.00000000,0.20000000,0.16788432,0.36157182,0.31963471,0.25722983,0.31963471,0.25722983,0.42313546,0.87841946,0.40845215,0.33352298,0.31660408,1.92725623,0.00000000,172.26562500,2.94738817
